device_brand,os,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,normalized_used_price,normalized_new_price,used_price_inr,new_price_inr,age_months,brand_encoded
vivo,Android,16.13,yes,no,13.0,8.0,64.0,3.0,5000.0,191.5,2019,230,4.417755682,4.886809035,7461.899999043927,11927.700001281182,7.666666666666667,30
vivo,Android,16.21,yes,no,13.0,16.0,64.0,6.0,4500.0,198.5,2019,259,4.601664047,5.55971963,8968.500003060019,23377.500000483054,8.633333333333333,30
vivo,Android,16.13,yes,no,13.0,8.0,64.0,4.0,5000.0,190.0,2019,349,4.59360355,4.941928096,8896.500003410689,12603.59999891023,11.633333333333333,30
vivo,Android,16.13,yes,no,13.0,16.0,128.0,4.0,5000.0,190.5,2019,500,4.907346705,5.245812813,12175.200004987879,17079.30000741433,16.666666666666668,30
vivo,Android,17.5,yes,yes,13.0,16.0,256.0,8.0,4500.0,218.5,2019,288,4.94071342,6.594864794,12588.300002628275,65819.69998212751,9.6,30
vivo,Android,17.5,yes,no,13.0,16.0,128.0,8.0,4500.0,217.3,2019,391,5.278471738,6.461014949,17646.299994223835,57573.9000194852,13.033333333333333,30
vivo,Android,16.28,yes,yes,13.0,12.0,128.0,8.0,4500.0,217.0,2019,204,4.911109575,6.215967174,12221.100003535526,45061.199979279845,6.8,30
vivo,Android,16.28,yes,no,13.0,12.0,128.0,8.0,4500.0,215.0,2019,293,5.144350003,6.015376367,15431.399996132732,36871.19999431096,9.766666666666667,30
vivo,Android,15.8,yes,no,8.0,5.0,16.0,2.0,4030.0,163.5,2019,456,3.966132331,4.485598051,4750.1999996428885,7985.700001219846,15.2,30
vivo,Android,16.21,yes,no,13.0,32.0,128.0,6.0,4500.0,179.0,2019,224,5.206859756,5.635896134,16426.799999027506,25227.90001019889,7.466666666666667,30
vivo,Android,16.21,yes,no,13.0,12.0,64.0,6.0,4500.0,198.5,2019,451,4.735671994,5.523458921,10254.599999464199,22545.00001071068,15.033333333333333,30
vivo,Android,16.59,yes,no,13.0,16.0,64.0,4.0,5000.0,204.1,2019,338,4.956108708,5.304746654,12783.599999042677,18116.099994330736,11.266666666666667,30
vivo,Android,16.23,yes,no,13.0,16.0,128.0,6.0,3700.0,185.0,2019,455,4.755829062,5.736217396,10463.399997141352,27890.100005595785,15.166666666666666,30
vivo,Android,15.9,yes,no,13.0,16.0,64.0,4.0,3260.0,150.0,2019,431,4.614625345,5.071291288,9085.500002191004,14344.200000436038,14.366666666666667,30
vivo,Android,16.13,yes,no,13.0,20.0,128.0,4.0,5000.0,190.5,2019,334,4.761831996,5.440511132,10526.39999998454,20750.399994787254,11.133333333333333,30
vivo,Android,16.59,yes,no,13.0,16.0,128.0,6.0,3940.0,189.5,2019,415,5.116315759,5.561604282,15004.800006527053,23421.599996133195,13.833333333333334,30
vivo,Android,15.8,yes,no,13.0,5.0,16.0,2.0,4030.0,163.5,2019,266,4.382151627,4.607966273,7200.900000993488,9025.199997381853,8.866666666666667,30
vivo,Android,10.29,no,no,5.0,2.0,4.0,0.5,1900.0,130.0,2013,931,3.379292546,4.6998438,2641.49999927595,9893.700004048775,31.033333333333335,30
others,Android,12.93,yes,no,8.0,8.0,32.0,3.0,3400.0,145.0,2019,407,4.421487704,5.199380619,7489.800003334491,16304.400005086762,13.566666666666666,24
others,Android,14.4,yes,no,13.0,8.0,16.0,2.0,2920.0,160.0,2019,233,4.523526197,5.013098924,8294.400000434782,13533.300006303429,7.766666666666667,24
others,Android,15.21,yes,no,8.0,5.0,16.0,2.0,4000.0,185.0,2019,423,4.131800899,4.405498991,5606.099998508473,7371.000001039136,14.1,24
others,Android,15.32,yes,no,8.0,16.0,128.0,6.0,4000.0,184.0,2019,470,4.857950206,5.52589109,11588.399995009948,22599.89999680072,15.666666666666666,24
others,Android,15.9,yes,no,8.0,8.0,64.0,3.0,4000.0,178.0,2019,280,4.33781348,5.196616812,6888.600000016837,16259.400004525036,9.333333333333334,24
xiaomi,Android,16.69,yes,yes,13.0,20.0,128.0,8.0,4520.0,208.0,2020,318,4.852498904,5.664244378,11525.39999895515,25953.300004964614,10.6,31
xiaomi,Android,16.69,yes,yes,13.0,16.0,64.0,6.0,4520.0,205.0,2020,301,4.977492076,5.301312876,13059.900006490749,18054.00000852446,10.033333333333333,31
xiaomi,Android,16.94,yes,yes,13.0,16.0,128.0,6.0,4800.0,208.0,2020,319,5.120923648,5.523139508,15074.100000145028,22537.79999457286,10.633333333333333,31
xiaomi,Android,16.94,yes,yes,13.0,16.0,128.0,6.0,4500.0,208.0,2020,184,5.026246142,5.563792173,13712.400005342302,23472.900002918053,6.133333333333334,31
xiaomi,Android,16.94,yes,no,13.0,32.0,64.0,6.0,5020.0,209.0,2020,256,4.966753066,5.198718001,12920.399996389955,16293.59999469998,8.533333333333333,31
xiaomi,Android,15.8,yes,no,13.0,8.0,32.0,2.0,5000.0,188.0,2020,265,4.344065128,4.49535532,6931.79999731904,8064.000000154143,8.833333333333334,31
xiaomi,Android,15.8,yes,no,13.0,8.0,32.0,2.0,5000.0,188.0,2020,321,3.421000009,4.39222446,2754.0000001147455,7273.800002543449,10.7,31
xiaomi,Android,16.94,yes,no,13.0,16.0,64.0,6.0,4500.0,208.0,2020,169,4.967310169,5.295513439,12927.599995373446,17949.5999961354,5.633333333333334,31
xiaomi,Android,20.12,yes,yes,12.0,20.0,512.0,12.0,4050.0,241.0,2019,478,6.619433002,7.823341763,67456.80002408661,224841.60001530588,15.933333333333334,31
xiaomi,Android,16.23,yes,no,12.0,20.0,128.0,8.0,4000.0,196.0,2019,382,5.360587692,6.211302641,19156.499994748032,44851.49998145545,12.733333333333333,31
xiaomi,Android,16.23,yes,no,12.0,16.0,128.0,8.0,4000.0,191.0,2019,374,5.192289962,6.107267847,16189.200001578343,40419.90001610631,12.466666666666667,31
xiaomi,Android,15.27,yes,no,12.0,32.0,64.0,4.0,4030.0,173.8,2019,396,4.792396362,5.129188404,10853.099998746453,15199.200006990637,13.2,31
xiaomi,Android,16.23,yes,no,12.0,32.0,64.0,6.0,4030.0,179.0,2019,406,4.886280713,5.56819182,11921.399999322462,23576.39999175173,13.533333333333333,31
xiaomi,Android,15.32,yes,no,12.0,13.0,32.0,3.0,4000.0,186.0,2019,338,4.687395126,4.939282497,9771.299997618144,12570.299996006665,11.266666666666667,31
zte,Android,16.89,yes,yes,13.0,12.0,256.0,8.0,5100.0,215.0,2020,235,5.390850968,6.394693824,19745.100000968105,53879.39998520633,7.833333333333333,33
zte,Android,16.89,yes,yes,13.0,12.0,128.0,6.0,5100.0,210.0,2020,278,4.652053772,5.740146547,9432.000001066368,27999.89998902049,9.266666666666667,33
zte,Android,15.24,yes,no,14.5,8.0,32.0,3.0,4000.0,160.0,2019,386,4.272211769,4.493232533,6451.200002150347,8046.900002034038,12.866666666666667,33
zte,Android,15.47,yes,no,16.0,5.0,32.0,3.0,3200.0,165.0,2019,325,4.408059812,4.485936098,7389.900002064021,7988.399999485599,10.833333333333334,33
zte,Android,15.32,yes,no,14.5,16.0,64.0,3.0,3200.0,165.0,2019,347,4.498697941,5.080658745,8090.999996135942,14479.199993275908,11.566666666666666,33
zte,Android,16.48,yes,no,14.5,8.0,128.0,4.0,5000.0,190.0,2019,343,4.57316339,4.872292344,8716.500001281287,11755.799994421743,11.433333333333334,33
zte,Android,16.89,yes,no,48.0,16.0,128.0,8.0,5000.0,215.0,2019,336,5.668051665,6.708779812,26052.300007805214,73761.29996505583,11.2,33
zte,Android,16.31,yes,no,14.5,8.0,128.0,6.0,4000.0,186.0,2019,330,5.243913978,6.312478634,17046.900005648487,49626.89999603258,11.0,33
zte,Android,13.84,yes,no,13.0,8.0,16.0,2.0,2600.0,157.0,2019,474,4.297421451,4.383650316,6615.899997446287,7211.700001514605,15.8,33
zte,Android,12.7,yes,no,8.0,5.0,16.0,1.0,2000.0,144.0,2019,349,3.803992261,4.120986493,4039.19999913383,5545.7999990654125,11.633333333333333,33
zte,Android,12.7,no,no,8.0,5.0,16.0,1.0,2000.0,144.0,2019,385,3.931433399,4.102643365,4588.200000238727,5444.999999799645,12.833333333333334,33
zte,Android,16.89,yes,no,48.0,16.0,64.0,6.0,5000.0,215.0,2019,506,5.263725922,6.217723241,17388.000003852874,45140.39998544956,16.866666666666667,33
zte,Android,16.43,yes,no,14.5,20.0,128.0,6.0,4000.0,175.0,2019,333,5.029718709,6.15296671,13760.100005882134,42309.90000534756,11.1,33
zte,Android,13.84,yes,no,13.0,8.0,16.0,2.0,3200.0,135.0,2018,595,4.450152464,5.002468705,7707.600002146708,13390.200003170863,19.833333333333332,33
zte,Android,15.27,yes,no,16.0,5.0,32.0,2.0,3200.0,146.0,2019,420,4.339249605,4.412192049,6898.4999978074975,7420.499999958385,14.0,33
honor,Android,14.5,yes,no,13.0,5.0,64.0,3.0,3020.0,146.0,2020,138,4.466367783,4.695467824,7833.599999156849,9850.500000306623,4.6,9
honor,Android,17.3,yes,yes,13.0,16.0,128.0,8.0,4300.0,213.0,2020,268,5.051905188,5.520660598,14068.799995857125,22482.00000693621,8.933333333333334,9
honor,Android,16.69,yes,yes,13.0,8.0,128.0,8.0,4200.0,213.0,2020,195,5.018008048,5.884157694,13599.899994210953,32336.99999613659,6.5,9
honor,Android,25.5,yes,yes,13.0,8.0,64.0,6.0,7250.0,480.0,2020,272,4.903346996,5.634075062,12126.600005669015,25181.999994173366,9.066666666666666,9
honor,Android,15.32,yes,no,13.0,8.0,64.0,3.0,5000.0,185.0,2020,346,4.477791257,4.943355241,7923.600002707802,12621.600004884824,11.533333333333333,9
honor,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2020,362,4.466597536,5.076423035,7835.399999027224,14418.000005273261,12.066666666666666,9
honor,Android,13.84,yes,no,8.0,5.0,32.0,2.0,3020.0,144.0,2020,355,3.961574784,4.507116246,4728.599998782888,8159.400003976048,11.833333333333334,9
honor,Android,15.77,yes,no,13.0,8.0,64.0,4.0,3400.0,164.0,2020,202,4.776093698,5.202852175,10677.60000181865,16361.100004417987,6.733333333333333,9
honor,Android,15.32,yes,no,13.0,16.0,128.0,6.0,4000.0,165.0,2020,310,4.803775113,5.297717186,10977.3000015901,17989.19999143706,10.333333333333334,9
honor,Android,16.23,yes,no,13.0,8.0,128.0,6.0,4000.0,176.0,2020,141,4.831747834,5.067456614,11288.69999958702,14289.299998722252,4.7,9
honor,Android,15.47,yes,no,13.0,8.0,64.0,3.0,3020.0,150.0,2020,228,4.476199805,4.689695141,7911.000002443461,9793.799999434117,7.6,9
honor,Android,15.32,yes,no,13.0,8.0,64.0,4.0,5000.0,185.0,2020,213,4.609859175,4.781892764,9042.299995711937,10739.699995902116,7.1,9
honor,Android,16.69,yes,yes,13.0,16.0,128.0,8.0,4100.0,206.0,2019,504,5.17252736,6.211262508,15872.399992226701,44849.69999232643,16.8,9
honor,Android,15.32,yes,no,13.0,16.0,64.0,4.0,4000.0,171.5,2019,371,4.797194518,5.391352233,10905.299997345315,19755.00000957671,12.366666666666667,9
honor,Android,14.5,yes,no,13.0,5.0,32.0,2.0,3020.0,146.0,2019,201,4.220095768,4.49635928,6123.600002892415,8072.099998951339,6.7,9
honor,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,354,4.415944853,4.86753445,7448.400000913604,11699.999994669684,11.8,9
honor,Android,15.9,yes,no,13.0,32.0,128.0,6.0,3750.0,172.0,2019,311,5.180209278,5.515845179,15994.799998917033,22373.999998285915,10.366666666666667,9
honor,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,206.0,2019,524,4.679349584,5.188167623,9692.999998426407,16122.599999241444,17.466666666666665,9
honor,Android,14.5,yes,no,13.0,5.0,32.0,2.0,3020.0,146.0,2019,388,4.055776969,4.793059547,5195.699999621534,10860.299999071347,12.933333333333334,9
honor,Android,25.43,yes,no,5.0,2.0,32.0,3.0,5100.0,173.0,2019,234,4.53999146,5.523937848,8432.100000311173,22555.800005929043,7.8,9
honor,Android,20.32,yes,no,8.0,8.0,32.0,3.0,5100.0,173.0,2019,251,4.294560609,5.296114943,6597.000000708481,17960.40000012866,8.366666666666667,9
others,Android,20.32,no,no,8.0,0.3,16.0,1.0,5680.0,453.6,2013,1048,4.899852698,5.488152294,12084.299998977467,21762.900003949842,34.93333333333333,24
htc,Android,15.29,yes,no,13.0,16.0,32.0,3.0,3850.0,170.0,2019,194,4.829033478,5.185652461,11258.099997448355,16082.100001759867,6.466666666666667,10
htc,Android,12.88,yes,no,13.0,13.0,64.0,4.0,3075.0,150.0,2019,385,4.860277413,5.392080896,11615.400005718338,19769.399992879073,12.833333333333334,10
htc,Android,15.29,yes,no,13.0,8.0,32.0,3.0,3300.0,160.0,2019,323,4.388008706,5.009100784,7243.199997454528,13479.299999941984,10.766666666666667,10
htc,Android,15.24,yes,no,13.0,14.5,128.0,6.0,3930.0,180.0,2019,489,4.633951987,6.033589692,9262.799996169428,37548.89999404363,16.3,10
htc,Android,15.29,yes,no,13.0,16.0,64.0,4.0,3850.0,170.0,2019,392,5.041552397,5.641694282,13923.900003745848,25374.5999913021,13.066666666666666,10
huawei,Android,15.37,yes,yes,10.5,16.0,128.0,6.0,4000.0,192.0,2020,204,4.865455368,5.522939824,11675.70000486969,22533.30000582157,6.8,11
huawei,Android,15.37,yes,yes,10.5,16.0,64.0,6.0,4000.0,182.0,2020,328,4.971686544,5.388889065,12984.30000054948,19706.400005272964,10.933333333333334,11
huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,134,5.058980915,5.568535325,14168.699999624,23584.49999414691,4.466666666666667,11
huawei,Android,15.32,yes,no,10.5,16.0,128.0,4.0,4000.0,163.0,2020,127,4.980931815,5.48309424,13104.900003632505,21653.100001795992,4.233333333333333,11
huawei,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5100.0,310.0,2020,240,4.218183299,4.609460967,6111.899999231732,9038.69999633709,8.0,11
huawei,Android,15.37,yes,yes,10.5,16.0,128.0,8.0,4000.0,189.0,2020,102,4.916690848,5.766412927,12289.500000986676,28745.100011872746,3.4,11
huawei,Android,25.5,yes,no,8.0,8.0,64.0,4.0,7250.0,450.0,2020,305,5.097485547,5.521900821,14724.90000007384,22509.89999795989,10.166666666666666,11
huawei,Android,16.71,yes,yes,10.5,16.0,256.0,8.0,4200.0,226.0,2020,215,5.49380191,7.243134061,21886.200002883023,125862.30001803751,7.166666666666667,11
huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,133,4.365643155,5.080161357,7082.999997001359,14472.000003692296,4.433333333333334,11
huawei,Android,25.6,yes,yes,13.0,8.0,128.0,6.0,7250.0,460.0,2020,181,5.359976747,6.309245325,19144.800001248925,49466.70002120822,6.033333333333333,11
huawei,Android,16.23,yes,no,10.5,8.0,64.0,4.0,4000.0,176.0,2020,202,4.651003602,4.942570563,9422.099996878804,12611.69999770308,6.733333333333333,11
huawei,Android,16.74,yes,no,13.0,16.0,128.0,6.0,4000.0,206.0,2019,433,5.071354029,5.674010316,14345.099998121346,26207.999991547123,14.433333333333334,11
huawei,Android,15.34,yes,no,13.0,16.0,128.0,8.0,4200.0,183.0,2019,505,4.99531859,5.635789104,13294.8000002079,25225.200012553738,16.833333333333332,11
huawei,Android,25.6,yes,no,13.0,8.0,128.0,6.0,7250.0,460.0,2019,406,4.978869391,6.109825194,13077.89999565023,40523.40001244766,13.533333333333333,11
huawei,Android,15.9,yes,no,13.0,32.0,64.0,6.0,4000.0,178.0,2019,351,5.037147389,5.299716387,13862.70000504095,18025.199991676975,11.7,11
huawei,Android,15.32,yes,no,13.0,16.0,64.0,6.0,4000.0,163.0,2019,364,4.949043538,5.294660689,12693.599998862463,17934.29999920205,12.133333333333333,11
huawei,Android,16.23,yes,no,13.0,8.0,64.0,4.0,4000.0,176.0,2019,253,4.403054002,5.016219672,7353.0000009856185,13575.599994703394,8.433333333333334,11
huawei,Android,16.59,yes,yes,13.0,16.0,512.0,12.0,4500.0,198.0,2019,488,5.995954452,7.439289002,36161.99998622829,153138.59994893472,16.266666666666666,11
huawei,Android,16.81,yes,yes,13.0,16.0,128.0,6.0,4200.0,196.0,2019,269,5.530103463,6.478140911,22695.299994471687,58568.40002102781,8.966666666666667,11
huawei,Android,16.81,yes,no,13.0,16.0,128.0,6.0,4200.0,196.0,2019,207,5.345344072,6.311517,18866.700000456734,49579.200020316894,6.9,11
huawei,Android,15.9,yes,no,13.0,32.0,128.0,6.0,4000.0,178.0,2019,223,5.214772701,5.666841827,16557.300002687385,26020.800004061366,7.433333333333334,11
huawei,Android,16.74,yes,no,13.0,16.0,128.0,4.0,4000.0,163.5,2019,181,4.894401058,5.242434609,12018.59999483533,17021.699994887313,6.033333333333333,11
huawei,Android,25.6,yes,no,13.0,8.0,64.0,4.0,7500.0,498.0,2019,518,5.025589586,5.698970918,13703.400001670898,26870.400009163364,17.266666666666666,11
huawei,Android,20.42,yes,no,13.0,8.0,128.0,6.0,6100.0,340.0,2019,307,4.943212618,5.86144128,12619.80000279122,31610.700015013153,10.233333333333333,11
huawei,Android,20.42,yes,no,13.0,8.0,64.0,4.0,6100.0,320.0,2019,274,5.017147378,5.55971963,13588.20000392048,23377.500000483054,9.133333333333333,11
huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,520,5.372914505,5.969730055,19394.100004755044,35226.00000133945,17.333333333333332,11
huawei,Android,16.23,yes,no,13.0,32.0,128.0,8.0,3500.0,171.0,2019,210,5.366396487,5.883935014,19268.09999308987,32329.799994655386,7.0,11
huawei,Android,15.34,yes,no,13.0,24.0,128.0,6.0,4000.0,178.0,2019,539,5.180209278,5.55898789,15994.799998917033,23360.400005770774,17.966666666666665,11
huawei,Android,15.34,yes,no,13.0,16.0,64.0,4.0,4000.0,178.0,2019,244,4.837313121,5.635146682,11351.699998875029,25208.999993292826,8.133333333333333,11
huawei,Android,16.74,yes,no,13.0,16.0,64.0,4.0,4000.0,196.8,2019,330,4.861671141,5.638069931,11631.600000508335,25282.799992647277,11.0,11
huawei,Android,10.16,no,no,5.0,2.0,16.0,4.0,1700.0,136.1,2014,610,3.959097413,4.701025672,4716.900000876989,9905.400003649023,20.333333333333332,11
huawei,Android,17.78,no,no,3.15,0.3,8.0,1.0,4100.0,350.0,2013,835,4.335197047,5.012034315,6870.599997821448,13518.899999865313,27.833333333333332,11
infinix,Android,17.32,yes,no,8.0,8.0,32.0,2.0,6000.0,209.0,2020,320,4.405132623,4.605370166,7368.299997138472,9001.8000000832,10.666666666666666,12
infinix,Android,15.39,yes,no,8.0,8.0,64.0,4.0,5000.0,185.0,2020,173,4.4959132,4.702115392,8068.499999587364,9916.199999558026,5.766666666666667,12
infinix,Android,15.39,yes,no,8.0,8.0,32.0,2.0,5000.0,185.0,2020,329,4.370712875,4.487287145,7119.000001611682,7999.1999973492675,10.966666666666667,12
infinix,Android,15.39,yes,no,8.0,16.0,32.0,3.0,4000.0,178.0,2019,356,4.417996878,4.605969866,7463.699996543471,9007.199998570954,11.866666666666667,12
infinix,Android,15.29,yes,no,8.0,16.0,32.0,2.0,4000.0,165.0,2019,497,4.423288532,4.866071843,7503.29999682969,11682.900001111011,16.566666666666666,12
lava,Android,14.5,yes,no,8.0,5.0,32.0,2.0,3200.0,150.0,2020,359,3.918203865,4.381276353,4527.900002249338,7194.599997962649,11.966666666666667,14
lava,Android,12.7,no,no,5.0,0.3,8.0,0.5,3000.0,147.6,2016,704,3.509154523,4.102478062,3007.7999994969523,5444.099999353118,23.466666666666665,14
lenovo,Android,25.43,yes,no,8.0,5.0,32.0,3.0,7000.0,520.0,2020,212,4.683426684,5.189171919,9732.60000044907,16138.799995364305,7.066666666666666,15
lenovo,Android,25.43,no,no,8.0,5.0,64.0,4.0,7000.0,580.0,2019,429,5.053758638,5.768070965,14094.899993257804,28792.80001328606,14.3,15
lenovo,Android,15.47,yes,no,8.0,5.0,16.0,2.0,4000.0,172.0,2019,531,4.145196092,4.602165677,5681.6999978436,8973.000000289,17.7,15
lenovo,Android,20.32,yes,no,13.0,5.0,16.0,2.0,5100.0,305.0,2019,233,4.515245478,5.077795376,8225.99999621518,14437.800000883904,7.766666666666667,15
lenovo,Android,20.32,yes,no,5.0,2.0,16.0,2.0,5000.0,305.0,2019,349,4.390366759,4.947198388,7260.300000371125,12670.199997719552,11.633333333333333,15
lenovo,Android,17.78,yes,no,2.0,2.0,32.0,1.0,3590.0,236.0,2019,524,3.806440243,4.595523809,4049.10000059489,8913.600000567923,17.466666666666665,15
lenovo,Android,16.23,yes,no,8.0,16.0,64.0,6.0,4000.0,159.0,2019,426,4.447228998,5.523818137,7685.100000618536,22553.09999016855,14.2,15
lenovo,Android,16.23,yes,yes,8.0,32.0,128.0,6.0,4000.0,185.0,2019,401,5.347964306,5.996626203,18916.199991725094,36186.30000674879,13.366666666666667,15
lenovo,Android,15.32,yes,no,8.0,16.0,64.0,4.0,4050.0,164.0,2019,424,4.541058241,5.06594385,8441.100004044578,14267.700002066871,14.133333333333333,15
lenovo,Android,25.43,yes,no,8.0,8.0,16.0,2.0,8400.0,655.0,2016,902,4.866995844,5.188335076,11693.700001231988,16125.300003034681,30.066666666666666,15
lg,Android,16.59,yes,no,5.0,16.0,64.0,4.0,4000.0,196.5,2020,195,4.739963282,5.595157377,10298.699996605304,24220.800005217556,6.5,16
lg,Android,15.44,yes,no,5.0,13.0,64.0,3.0,4000.0,219.0,2020,126,4.720550337,5.296916386,10100.699999715516,17974.800006607387,4.2,16
lg,Others,5.28,yes,no,2.0,13.0,8.0,1.0,1470.0,127.0,2020,202,3.758405517,5.021377391,3859.2000009163803,13645.800005074081,6.733333333333333,16
lg,Android,15.44,yes,yes,5.0,10.0,128.0,8.0,5000.0,218.0,2020,234,5.412047757,6.768504706,20168.100002519815,78300.90001288483,7.8,16
lg,Android,15.44,yes,yes,5.0,10.0,128.0,8.0,5000.0,213.0,2020,248,4.633951987,6.550094135,9262.799996169428,62937.90002379828,8.266666666666667,16
lg,Android,15.37,yes,no,5.0,13.0,32.0,3.0,4000.0,196.5,2020,205,4.232801305,5.483218926,6201.899997710774,21655.800008545848,6.833333333333333,16
lg,Android,14.5,yes,no,8.0,8.0,32.0,3.0,3450.0,170.0,2020,196,4.319752215,4.862908382,6765.299998718807,11645.99999922204,6.533333333333333,16
lg,Android,25.43,yes,no,8.0,5.0,32.0,4.0,8200.0,498.0,2019,392,5.021970804,5.832234322,13653.900003276924,30700.800014201413,13.066666666666666,16
lg,Android,15.34,yes,yes,8.0,32.0,256.0,8.0,4000.0,192.0,2019,471,5.789103535,7.003347237,29404.800000696865,99027.89997375803,15.7,16
lg,Android,15.34,yes,no,8.0,16.0,64.0,4.0,4000.0,198.0,2019,517,4.955756633,5.772655339,12779.100005287146,28925.10000166098,17.233333333333334,16
lg,Android,13.84,yes,no,8.0,5.0,16.0,2.0,3000.0,148.0,2019,438,4.367800927,4.93691699,7098.299997090411,12540.600004991502,14.6,16
lg,Android,13.84,yes,no,8.0,5.0,16.0,1.0,3000.0,152.0,2019,393,4.043752776,4.635020208,5133.59999945563,9272.700000398945,13.1,16
lg,Android,15.27,yes,no,8.0,13.0,32.0,2.0,3500.0,186.0,2019,273,4.396299294,5.080285727,7303.500000287759,14473.799998263095,9.1,16
lg,Android,15.37,yes,no,8.0,13.0,32.0,3.0,4000.0,194.0,2019,344,4.707997496,5.301562097,9974.700002119007,18058.500005184123,11.466666666666667,16
